Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Daily_meals_frequency,Carbs,Proteins,Fats,Calories,sugar_g,sodium_mg,cholesterol_mg,Burns_Calories_per_30_min,Difficulty_Level,lean_mass_kg
21.52,Female,63.18,1.84,160.9,139.8,65.15,21.725050034186864,2.3,2.99,1.0,18.66,3.0,209.4,85.21,56.56,1504.0,16.53,49.18,37.07,355.17,Intermediate,49.454113388400735
55.95,Male,84.69,1.63,183.93,141.29,52.18,30.17819159672539,2.9,4.0,1.97,31.88,2.99,262.66,105.53,70.12,2312.0,1.91,1489.39,77.33,362.55,Advanced,59.13208953673327
43.87,Male,89.63,1.99,192.26,135.3,58.12,22.85490493351865,2.01,4.01,1.99,22.63,3.0,322.08,128.09,85.77,2358.0,6.55,2412.44,248.24,338.82,Intermediate,69.14514870808723
42.07,Male,65.72,1.65,160.89,166.19,66.91,24.21980587493969,2.81,3.01,1.98,24.14,3.02,303.14,120.23,80.37,1743.0,19.47,1695.98,40.42,361.89,Intermediate,49.802743578989634
59.08,Male,70.73,1.68,191.6,121.37,65.75,26.91250405247803,1.89,3.0,2.0,25.06,2.02,268.71,106.63,71.01,1975.0,32.78,1470.01,102.03,357.11,Intermediate,51.69478588368229
45.86,Female,56.27,1.6,184.74,143.12,64.94,24.27641618815703,1.61,3.0,1.0,21.98,4.01,253.35,101.75,67.35,1508.0,37.14,902.78,235.38,349.73,Advanced,42.60966061092404
22.67,Male,57.81,1.71,178.89,149.12,58.07,23.001091645166458,3.4,3.0,2.01,19.77,3.02,181.56,71.73,47.47,1654.0,49.36,1138.43,36.17,339.49,Intermediate,44.51306891992927
32.95,Male,46.04,1.5,189.09,144.29,62.02,21.60017202782054,1.69,3.04,1.0,20.46,3.02,284.7,113.56,75.95,1380.0,34.04,1455.98,75.41,336.89,Advanced,36.09528079839142
36.91,Male,74.29,1.69,173.85,131.19,66.02,26.13483649878125,1.61,2.01,1.02,26.01,2.0,320.87,129.16,85.94,2143.0,29.44,789.9,33.0,359.24,Advanced,54.87442996505541
27.96,Female,128.82,1.86,173.3,157.61,71.38,34.961485865680736,3.29,4.03,2.02,37.24,3.03,170.11,67.95,45.64,3611.0,22.62,384.66,107.58,364.01,Beginner,83.78261390783008
18.0,Male,70.57,1.61,172.84,168.18,70.96,27.576361053087275,2.52,2.05,1.02,27.23,3.01,210.93,83.65,55.9,1728.0,39.86,1866.37,-0.67,329.87,Intermediate,51.10936200483631
53.63,Female,72.15,1.78,162.75,148.86,71.81,28.06202225745504,1.8,1.99,1.0,22.77,4.01,233.58,94.38,62.62,1877.0,26.26,2146.77,240.29,353.45,Advanced,51.90325094124619
45.21,Female,113.77,1.71,190.14,129.41,63.17,35.0,2.29,2.02,1.01,38.91,3.02,211.89,83.99,56.12,2910.0,22.23,433.07,49.48,371.83,Beginner,73.9505
28.63,Male,88.03,1.89,199.35,137.16,54.19,25.31748144758341,3.5,5.01,3.04,24.64,2.0,283.76,113.74,75.46,2601.0,11.29,1025.32,129.91,372.98,Advanced,65.74302108169232
41.12,Female,64.11,1.59,162.18,152.86,55.1,25.15865681871353,2.67,5.01,3.01,25.36,2.01,195.2,78.7,52.12,1881.0,39.82,2066.12,173.06,332.6,Intermediate,47.98078511352276
40.78,Female,65.01,1.57,166.02,122.75,52.83,27.046586318408103,2.38,4.01,2.0,26.37,2.99,290.85,116.43,77.97,1976.0,38.38,948.42,56.8,333.96,Beginner,47.4270142344029
31.06,Female,60.95,1.76,188.85,149.63,67.04,21.006946577594974,2.71,4.02,3.0,19.68,3.01,184.39,73.31,49.43,1883.0,17.7,850.93,158.11,356.13,Intermediate,48.14626606095587
48.36,Male,68.56,1.69,170.38,159.12,73.1,22.271279948413472,2.51,3.0,1.01,24.0,3.0,264.83,105.68,70.91,1924.0,16.97,757.56,41.7,345.82,Advanced,53.29081046736773
35.91,Male,110.32,1.77,190.93,156.21,74.18,35.0,3.38,2.03,1.0,35.21,2.98,307.08,122.81,82.08,2944.0,46.7,1975.45,253.67,367.61,Advanced,71.708
38.02,Female,45.44,1.8,188.17,157.99,67.84,18.562439185776785,2.81,2.99,1.01,14.02,3.0,323.76,130.11,86.88,1391.0,18.51,1475.17,45.39,241.4,Intermediate,37.00522763398303
48.98,Male,45.56,1.74,163.65,156.2,72.96,18.885064684597587,2.1,3.01,1.98,15.05,3.99,224.02,89.27,59.25,1338.0,8.27,102.63,217.61,332.79,Intermediate,36.95596452969734
39.11,Male,126.85,1.82,180.13,161.01,69.91,35.0,3.0,3.03,2.0,38.3,3.02,252.3,101.03,67.18,3434.0,43.58,483.92,237.89,346.01,Advanced,82.4525
52.06,Male,105.14,1.99,186.64,129.72,67.08,29.47442756070604,2.02,2.0,1.01,26.55,3.0,289.68,116.22,77.37,2962.0,47.22,1350.11,240.48,373.8,Beginner,74.15058686267366
54.34,Male,72.47,1.86,159.76,146.84,69.92,24.70717293845655,2.2,2.97,1.98,20.95,3.01,262.89,104.8,69.69,1933.0,33.34,455.07,100.9,330.52,Beginner,54.56471177150054
43.07,Female,41.79,1.65,162.12,147.65,58.99,17.68690854021247,2.32,2.99,2.01,15.35,2.99,255.57,102.08,68.43,1102.0,43.75,2182.1,14.69,340.34,Beginner,34.398640921045214
29.15,Female,84.89,1.72,186.58,139.86,51.05,26.0276170186008,3.5,4.0,2.99,28.69,2.01,431.46,172.72,115.03,2542.0,18.69,751.21,24.7,358.92,Intermediate,62.79515591290978
34.03,Male,101.99,1.71,185.16,134.94,72.24,35.0,3.2,2.03,1.0,34.88,3.0,231.19,93.66,61.22,2674.0,17.95,1697.24,233.49,352.11,Intermediate,66.2935
50.7,Male,71.47,1.68,186.84,160.57,70.11,26.213518794043647,2.52,2.02,1.01,25.32,2.99,300.36,119.99,79.88,2021.0,20.31,897.28,6.88,260.11,Advanced,52.735198117897
55.9,Male,125.31,1.86,197.19,129.22,63.87,35.0,2.2,2.98,2.0,36.22,2.99,299.4,119.67,79.64,3542.0,40.03,1326.24,250.35,366.58,Advanced,81.45150000000001
59.01,Male,89.85,1.62,198.35,125.09,58.87,31.32610728285426,3.61,3.02,2.03,34.24,3.0,191.3,76.65,51.06,2422.0,43.08,431.23,156.57,338.47,Advanced,61.70349260635545
27.91,Female,72.84,1.67,196.77,147.31,74.03,26.116257390736266,2.2,2.99,2.01,26.12,3.0,213.2,85.97,56.49,1783.0,8.82,954.03,21.76,365.19,Beginner,53.81691811658771
29.04,Female,81.66,1.99,161.9,126.08,54.08,23.459689265443536,3.2,2.03,1.0,20.62,2.98,340.92,136.4,90.69,2215.0,35.25,1390.94,25.99,358.43,Intermediate,62.5028177458388
29.72,Male,90.86,1.99,170.94,152.04,59.95,23.895458488962458,3.68,2.99,1.98,22.94,2.01,280.08,111.96,74.48,2555.0,23.46,1105.14,74.7,350.79,Intermediate,69.14858641692871
33.95,Female,51.16,1.62,161.94,158.21,53.12,21.3723215092913,2.4,3.01,1.99,19.49,3.0,215.81,87.04,58.53,1566.0,47.91,602.99,14.44,339.21,Advanced,40.225920315846565
39.7,Female,55.45,1.61,184.21,157.91,64.02,23.65267122784982,2.71,3.99,3.01,21.39,2.0,273.66,109.16,72.84,1545.0,31.55,1800.46,44.12,333.15,Intermediate,42.33459380415728
58.76,Male,122.48,1.89,177.84,153.61,50.94,32.559426681186935,3.11,3.02,1.0,34.29,2.0,174.74,70.77,47.31,3203.0,47.52,1961.98,230.09,340.79,Intermediate,82.60121420088224
44.82,Male,64.56,1.57,191.74,132.56,58.82,29.23498542602195,2.3,2.04,1.0,26.19,3.0,233.96,94.41,62.68,1760.0,39.07,1080.68,132.98,342.37,Advanced,45.68589340896023
42.95,Male,57.96,1.61,179.02,124.21,53.97,24.50678799800601,2.57,3.0,2.01,22.36,3.0,244.56,98.19,65.54,1644.0,10.18,1405.1,41.08,362.31,Intermediate,43.75586567635572
40.99,Male,77.85,1.71,172.01,132.59,62.1,22.300551011926444,3.12,4.01,1.98,26.62,3.98,274.3,109.28,72.97,2107.0,36.11,985.34,200.97,359.36,Beginner,60.48902103721525
53.26,Male,83.18,1.76,165.09,137.0,68.88,28.888474664698364,3.52,4.98,2.99,26.85,2.0,250.1,100.34,66.63,2316.0,8.29,1588.44,80.28,352.36,Advanced,59.1505667739039
32.82,Female,55.78,1.54,164.85,155.17,62.88,28.638897340596376,1.52,2.97,1.0,23.52,3.0,304.6,121.53,81.25,1486.0,3.25,371.09,153.4,329.06,Intermediate,39.80522306341535
49.06,Male,58.21,1.99,182.94,160.91,67.08,15.68418000929069,3.09,3.02,1.01,14.7,3.02,200.07,80.41,53.68,1400.0,30.46,2001.02,150.09,351.17,Advanced,49.08023881659189
33.36,Female,46.37,1.89,192.99,144.28,50.08,18.01890280622188,2.91,3.01,2.01,12.98,3.01,179.29,71.95,47.57,1449.0,15.3,2270.46,30.19,339.54,Advanced,38.01463476875491
54.12,Female,78.5,1.6,197.79,145.21,73.17,31.324042846386284,2.4,4.0,2.02,30.66,4.01,175.01,69.75,46.74,2191.0,46.65,718.42,96.57,343.63,Advanced,53.91062636558677
41.28,Female,46.67,1.78,165.19,149.37,64.87,15.05889022016556,2.39,3.01,1.0,14.73,2.99,301.36,120.97,80.41,1188.0,46.64,420.38,108.84,356.67,Advanced,39.64201593424874
53.74,Male,75.68,1.72,194.46,153.98,60.03,26.25065416302224,1.88,2.98,1.01,25.58,4.01,171.51,69.49,47.06,2029.0,17.0,1707.59,213.89,362.14,Intermediate,55.81350492942477
26.2,Female,72.41,1.67,163.04,121.14,49.67,28.4705566885462,1.91,1.98,1.0,25.96,2.0,184.66,73.84,48.84,1891.0,34.02,315.18,244.33,350.96,Intermediate,51.7944699018237
48.9,Male,79.31,1.72,193.68,127.78,69.02,26.24604405616769,3.29,3.03,1.0,26.81,3.02,244.72,97.08,65.14,2210.0,45.43,2012.52,294.48,367.96,Intermediate,58.49426245905341
49.06,Male,39.28,1.65,188.06,147.82,74.22,18.617166264039835,2.5,2.98,2.02,14.43,2.99,218.88,87.83,58.73,1022.0,24.38,81.8,16.52,352.13,Advanced,31.967177091485155
58.04,Female,52.4,1.79,173.09,168.76,51.82,22.829506888941896,3.02,2.99,1.0,16.35,3.0,221.15,87.45,58.39,1432.0,15.25,1035.76,229.85,334.99,Advanced,40.43733839019445
41.14,Male,120.54,1.67,188.13,146.35,54.06,35.0,2.98,2.02,1.02,43.22,2.0,200.57,80.44,53.42,3156.0,33.04,881.51,271.21,183.94,Advanced,78.35100000000001
51.92,Male,58.26,1.56,165.76,151.8,67.8,26.46379415361814,2.71,4.01,3.01,23.94,3.01,296.49,119.22,78.9,1519.0,16.07,1604.52,21.04,352.76,Beginner,42.84219352610207
34.07,Male,53.81,1.52,190.31,132.64,59.96,25.23548005120685,2.21,2.99,1.0,23.29,3.0,224.18,89.02,59.74,1425.0,32.03,625.98,187.29,345.66,Advanced,40.23078818444559
29.86,Female,121.78,2.0,178.59,160.68,60.21,29.39908779449725,3.33,4.0,2.0,30.44,2.98,238.41,96.7,64.18,3301.0,40.45,2380.14,152.61,349.48,Advanced,85.97779088386125
56.21,Female,129.01,1.78,194.32,126.27,63.96,35.0,2.72,1.98,1.0,40.72,3.0,173.56,69.11,46.2,3522.0,13.39,353.47,182.7,355.47,Intermediate,83.8565
18.28,Female,58.37,1.61,174.75,149.76,71.08,23.96055797550697,2.69,4.02,3.02,22.52,2.99,231.85,91.73,61.44,1652.0,30.29,289.77,266.53,334.09,Advanced,44.38422230969658
39.88,Male,76.97,1.92,179.03,136.77,67.82,22.225839334464684,3.69,4.0,2.0,20.88,3.0,279.54,111.34,74.77,2198.0,25.73,1682.46,282.78,371.78,Intermediate,59.862771464262536
26.02,Male,54.71,1.53,175.26,147.94,53.98,26.07940266247174,1.72,3.02,1.0,23.37,3.0,277.14,111.5,73.99,1471.0,30.93,1803.54,255.07,364.95,Beginner,40.44195880336172
19.21,Male,58.11,1.77,181.07,135.99,53.31,22.495917547333114,2.68,2.04,1.0,18.55,3.0,210.97,84.92,56.68,1726.0,11.44,605.15,8.48,344.61,Beginner,45.03762231324473
45.38,Male,57.63,1.72,193.95,150.13,64.81,22.63211967064286,3.12,4.01,2.03,19.48,2.0,196.83,79.02,53.12,1414.0,37.27,1347.5,151.64,333.72,Advanced,44.58710943380852
26.93,Male,63.52,1.52,194.88,119.96,59.82,25.167267923243035,2.1,4.01,2.0,27.49,2.99,204.03,81.2,55.08,1874.0,18.04,661.85,112.58,338.34,Advanced,47.533751415156026
38.86,Female,55.94,1.6,184.03,151.41,68.9,24.35638241531717,2.01,1.99,1.0,21.85,1.99,208.38,83.43,55.31,1547.0,14.61,1829.98,225.75,329.84,Intermediate,42.31503967687157
25.72,Male,73.5,1.66,176.99,125.09,72.16,30.46501985683738,2.18,2.01,1.02,26.67,3.01,206.82,82.5,55.01,1906.0,8.77,1028.76,299.97,336.35,Advanced,51.108210405224526
43.12,Male,58.33,1.6,179.17,124.06,53.82,21.91271100874702,2.6,3.01,1.96,22.79,2.99,245.29,97.65,65.37,1662.0,10.03,1398.41,41.48,360.99,Beginner,45.54831566859786
34.07,Female,88.89,1.64,196.7,146.97,70.22,33.27412885024682,3.5,4.0,3.01,33.05,2.99,244.68,97.65,64.95,2289.0,37.11,1199.03,195.57,338.67,Advanced,59.3126268650156
50.2,Female,56.75,1.59,184.83,162.6,73.96,21.719424776864507,2.61,3.04,1.0,22.45,2.0,298.87,119.69,79.69,1544.0,17.61,2219.91,147.41,350.97,Intermediate,44.42422643912939
32.71,Female,58.34,1.53,180.12,125.74,50.05,27.706294526189858,2.71,5.0,2.99,24.92,4.01,257.77,104.52,69.47,1663.0,14.1,128.15,33.8,355.94,Beginner,42.17614777342084
29.8,Female,85.32,1.96,160.17,155.06,67.84,19.9397173008646,3.5,4.97,3.01,22.21,4.0,281.63,112.98,75.61,2524.0,10.6,1803.14,125.66,350.24,Advanced,68.30743319890232
33.03,Female,56.75,1.54,164.82,155.07,62.75,25.274277123138468,1.51,3.02,1.0,23.93,3.0,305.82,121.92,81.36,1361.0,3.84,360.61,151.62,328.59,Beginner,42.40684773261892
58.94,Female,60.97,1.73,184.85,154.06,55.16,24.89867480754422,2.48,2.99,1.99,20.37,3.97,365.31,145.94,97.62,1643.0,7.26,2206.64,255.83,352.56,Beginner,45.78927796984029
34.26,Female,67.93,1.68,169.21,127.93,56.99,24.92711045318844,3.41,2.01,1.03,24.07,2.0,428.72,170.81,114.01,1910.0,42.02,1690.06,17.58,364.72,Intermediate,50.9970138691491
21.88,Female,117.52,1.68,172.1,133.84,56.88,35.0,2.7,3.0,1.98,41.64,2.99,245.23,98.14,65.56,3026.0,44.51,1096.42,59.39,370.94,Advanced,76.388
21.89,Female,102.24,1.84,162.9,153.25,65.16,29.31371721857385,2.68,2.98,2.03,30.2,3.0,229.54,91.26,61.54,2769.0,13.31,417.86,268.62,344.35,Beginner,72.2696555157301
22.55,Female,51.26,1.59,196.93,139.24,65.65,25.82337024128753,1.8,3.0,1.98,20.28,3.02,201.19,80.33,53.65,1338.0,36.49,1821.53,14.46,329.45,Advanced,38.02294041431601
46.56,Male,43.49,1.62,179.05,132.07,64.01,18.70913449938816,2.3,2.99,1.0,16.57,3.99,349.03,138.95,92.82,1257.0,49.09,626.02,95.83,329.65,Beginner,35.35339740621609
28.97,Male,120.22,1.78,197.28,167.99,65.12,34.993772769973106,3.4,2.0,1.01,37.94,2.0,213.82,85.51,56.72,3040.0,21.46,1045.58,32.72,144.64,Beginner,78.15048637593833
50.96,Female,62.83,1.8,190.87,129.61,71.93,17.49419248774826,2.7,4.0,2.0,19.39,2.01,201.18,80.9,53.69,1797.0,45.04,590.1,38.72,338.82,Advanced,51.838398859947766
39.09,Female,42.98,1.75,181.24,130.98,52.06,16.287793326389505,2.11,2.02,1.0,14.03,2.01,250.89,99.55,67.04,1248.0,16.22,968.8,203.77,150.75,Advanced,35.97950642831779
39.02,Male,81.24,1.75,165.05,165.29,54.97,26.94200371462929,2.79,4.05,2.01,26.53,3.01,243.19,97.91,64.57,2283.0,14.15,2339.83,170.5,334.65,Intermediate,59.35231618223516
21.64,Female,117.63,1.68,171.67,134.14,56.88,35.0,2.71,2.99,1.99,41.68,3.01,247.08,97.92,65.34,3020.0,44.84,1140.14,58.82,370.89,Advanced,76.4595
39.64,Female,87.71,1.87,196.25,133.99,54.09,26.1948530221175,3.52,4.99,3.0,25.08,3.03,152.71,60.86,40.49,2533.0,32.16,1869.86,186.82,334.63,Intermediate,64.73449441430073
58.77,Male,75.44,1.77,167.05,127.86,53.13,26.798975716802985,1.79,3.02,1.0,24.08,2.98,301.46,121.29,80.02,2084.0,11.32,1930.26,268.4,358.27,Intermediate,55.22285271924383
45.11,Female,78.33,1.96,166.3,166.59,62.02,24.28942512344896,2.2,2.99,1.01,20.39,3.99,221.74,88.67,58.92,2318.0,16.62,1933.78,126.9,355.61,Intermediate,59.30409330080243
27.17,Female,89.77,1.64,191.53,162.17,64.05,32.617290326455986,3.5,4.0,2.99,33.38,2.01,198.07,79.19,53.3,2398.0,15.32,2282.9,168.89,365.49,Beginner,60.48945847394045
53.95,Male,67.64,1.68,191.08,164.12,63.15,28.534675657989325,2.8,3.0,1.0,23.97,2.0,375.35,150.4,100.4,1912.0,39.37,2283.17,160.36,344.56,Intermediate,48.33914538493602
25.69,Female,65.4,1.77,159.92,140.68,57.86,23.76857285670688,2.6,3.0,1.0,20.88,4.0,287.63,115.46,76.94,1681.0,25.04,211.19,174.75,352.08,Intermediate,49.8553533517137
49.02,Male,69.4,1.62,191.26,122.0,62.02,29.526079190751616,1.9,4.05,1.98,26.44,2.01,204.82,81.92,54.8,1825.0,41.33,516.69,236.17,339.02,Beginner,48.90890104161839
21.61,Female,74.64,1.93,186.58,141.53,56.11,20.45282121924296,2.51,2.99,2.0,20.04,3.0,315.54,126.01,84.5,2150.0,9.86,651.19,95.03,351.99,Intermediate,59.374014241957056
26.17,Female,55.69,1.68,182.17,129.04,54.1,20.92626077814665,2.89,3.04,1.0,19.73,2.0,264.64,106.69,71.05,1405.0,17.26,1944.48,263.87,339.78,Beginner,44.036165372650125
53.1,Female,47.16,1.76,164.04,149.27,74.0,21.09000424387621,1.48,4.01,2.02,15.22,4.01,294.08,118.17,78.91,1433.0,30.32,1713.9,154.82,344.67,Beginner,37.213953998587975
28.3,Female,62.47,1.62,195.94,146.95,55.01,26.06443448657184,1.9,2.01,1.0,23.8,3.0,218.89,87.38,58.43,1615.0,18.32,195.98,254.74,342.0,Intermediate,46.18754777623857
19.18,Male,58.98,1.57,184.05,162.11,50.2,22.391992947709376,2.71,5.02,3.0,23.93,3.01,268.15,108.08,71.7,1895.0,40.51,1097.57,139.56,344.53,Beginner,45.77320255944101
22.02,Male,101.98,1.85,190.11,157.1,66.9,33.11283722234511,2.4,3.99,2.01,29.8,4.03,234.86,93.59,62.81,2800.0,20.99,503.82,214.68,365.21,Intermediate,68.21152860065247
46.64,Female,127.65,1.76,198.72,156.77,72.84,35.0,3.01,2.0,1.0,41.21,2.0,189.61,75.77,50.59,3322.0,26.23,1520.47,192.2,358.62,Intermediate,82.97250000000001
55.03,Male,52.34,1.68,179.63,167.17,49.94,17.65150779724256,2.99,2.98,1.01,18.54,1.99,217.03,86.14,57.4,1380.0,20.12,67.89,134.65,362.9,Intermediate,43.101200818923246
34.16,Male,58.79,1.62,177.94,149.96,55.99,21.656853536532022,2.4,3.99,1.96,22.4,3.0,207.35,81.79,54.58,1592.0,45.71,1697.26,284.27,339.29,Beginner,46.05793580587282
47.04,Female,87.61,1.6,185.88,126.18,59.92,31.677502178221587,3.5,5.01,3.0,34.22,3.03,314.7,124.59,83.13,2633.0,16.93,610.71,79.04,344.19,Beginner,59.85734034166007
44.09,Male,82.44,1.79,167.11,154.16,69.94,27.75737808231173,3.5,4.99,2.99,25.73,4.03,375.91,150.04,100.16,2269.0,22.39,1722.42,181.09,347.38,Intermediate,59.5568175089422
56.29,Male,128.67,1.78,194.27,125.55,64.47,35.0,2.7,2.0,1.0,40.61,3.01,173.35,69.24,46.01,3412.0,13.12,348.82,187.28,355.84,Advanced,83.6355
47.08,Male,86.98,1.99,181.99,152.62,69.94,28.78530050348317,3.49,3.99,3.0,21.96,2.98,401.91,160.47,106.75,2391.0,48.03,886.91,49.34,367.55,Intermediate,61.942545622070334
18.87,Female,82.73,1.96,173.94,168.55,61.84,23.101130953921835,3.49,4.99,2.98,21.54,3.01,179.81,72.23,48.42,2571.0,30.02,93.73,211.48,357.78,Intermediate,63.61843436182047
51.9,Female,61.93,1.69,160.41,151.97,62.89,21.93384168947086,2.71,3.99,3.0,21.68,3.01,362.88,145.18,96.45,1848.0,5.9,952.7,132.78,334.14,Advanced,48.3463718417107
39.04,Female,42.63,1.75,180.75,130.48,52.15,13.464330193581604,2.1,2.0,1.01,13.92,1.98,252.14,100.98,66.91,1263.0,16.12,986.8,201.57,149.1,Advanced,36.89015603847616
50.81,Female,103.26,1.77,193.27,130.27,59.07,33.241135938611585,3.4,2.01,1.0,32.96,4.0,311.79,125.41,83.28,2662.0,9.09,1108.25,91.31,337.75,Intermediate,68.93520302978969
51.14,Male,74.86,1.55,176.58,131.66,50.11,29.56797128433009,2.11,2.0,1.0,31.16,3.0,279.5,111.63,73.7,1962.0,4.61,1704.39,291.18,345.7,Advanced,52.7254166965505
31.78,Male,62.14,1.58,183.08,134.62,54.1,26.87065592167364,2.71,4.99,3.0,24.89,1.99,202.29,80.58,53.38,1833.0,14.57,163.08,192.35,343.02,Beginner,45.442574410272
19.36,Male,88.09,1.78,194.98,161.07,71.87,30.17355989279693,3.31,1.96,1.01,27.8,1.98,196.79,79.59,51.96,2333.0,18.71,1194.92,177.4,339.59,Beginner,61.51011109043519
42.05,Female,74.36,1.63,188.27,135.9,67.88,29.447882861734595,3.2,3.0,1.0,27.99,2.98,200.97,81.14,54.05,2026.0,31.35,212.17,0.31,362.13,Advanced,52.46255430401416
40.09,Female,76.98,1.92,179.04,136.85,67.72,21.314702239258143,3.71,4.0,1.97,20.88,2.99,279.77,111.8,74.24,2084.0,25.55,1691.15,287.73,371.24,Beginner,60.571942216219085
19.26,Male,66.08,1.58,169.94,121.53,57.04,30.84664066832813,1.91,2.98,2.0,26.47,3.02,200.73,80.0,53.66,1849.0,42.76,931.83,213.79,331.05,Intermediate,45.69653984636877
21.23,Male,59.66,1.7,178.97,123.33,51.87,22.3160977847842,2.69,4.98,3.01,20.64,3.99,390.76,157.22,104.85,1896.0,37.85,2151.16,93.39,369.25,Beginner,46.34621606159774
21.47,Female,74.05,1.93,186.49,141.1,55.87,18.022030044335605,2.49,3.0,2.01,19.88,3.03,316.6,127.03,84.11,1983.0,10.22,659.65,98.72,353.47,Advanced,60.704686752169486
27.95,Female,114.63,1.88,183.83,166.29,54.96,32.245860058905144,3.2,2.99,2.0,32.43,2.99,229.54,91.44,61.0,3048.0,13.32,364.73,218.6,371.57,Intermediate,77.66657061447702
38.41,Male,77.64,1.58,198.69,129.72,52.97,30.21865875083349,2.3,1.98,1.0,31.1,4.01,205.91,81.95,55.34,2289.0,8.04,1842.35,278.15,350.0,Advanced,54.17823334585288
44.03,Male,71.84,1.66,176.05,151.35,54.92,27.73179224197876,2.51,1.96,1.0,26.07,3.01,368.51,147.07,98.51,1985.0,40.73,801.42,91.58,367.08,Beginner,51.91748045336247
23.96,Female,86.33,1.74,187.15,157.51,67.16,21.90473602787433,3.52,3.99,3.02,28.51,3.01,297.66,120.34,79.96,2285.0,22.83,2462.33,206.33,360.81,Intermediate,67.4196413871361
27.86,Male,86.51,1.79,163.7,134.07,67.91,28.93010894582488,3.7,4.0,1.98,27.0,3.0,218.7,87.67,58.48,2439.0,16.59,1121.99,184.74,343.82,Intermediate,61.4825627509669
21.79,Female,102.47,1.85,189.89,156.88,67.07,27.08288619186071,2.39,4.02,1.98,29.94,3.99,234.86,94.08,63.42,2806.0,20.73,510.77,215.78,365.39,Advanced,74.71816651920032
39.29,Male,50.58,1.61,166.67,127.58,50.15,21.2808534404399,2.51,1.97,1.0,19.51,3.02,192.48,77.43,51.14,1329.0,49.87,742.08,289.98,326.43,Beginner,39.8161443298255
35.43,Male,96.97,1.71,188.33,144.86,71.98,33.30047008806912,2.9,3.0,1.98,33.16,2.0,264.65,105.85,69.78,2607.0,1.26,2464.33,223.21,279.78,Intermediate,64.67853415559938
20.88,Female,54.88,1.55,163.27,161.09,52.89,19.4442332188924,1.7,4.02,2.01,22.84,2.02,272.11,109.03,72.37,1593.0,14.58,185.73,26.23,361.61,Intermediate,44.20900480947185
39.49,Female,85.41,1.89,162.95,140.08,61.0,24.147356433166976,3.61,1.99,1.0,23.91,2.03,189.25,75.63,49.91,2211.0,28.61,1291.12,291.51,335.07,Intermediate,64.78574287043209
23.04,Female,67.68,1.61,185.84,159.88,65.91,29.25397482976613,1.81,1.97,1.0,26.11,3.04,324.06,129.0,86.19,1597.0,5.73,1420.84,16.69,337.65,Beginner,47.88090983521429
53.96,Male,43.97,1.65,171.0,128.5,61.36,20.36492540532001,1.7,3.98,2.01,16.15,4.03,419.16,167.89,111.53,1408.0,32.41,1585.21,16.46,329.51,Beginner,35.01554229928079
20.05,Female,71.89,1.58,166.85,166.83,53.76,30.23692023003024,1.5,3.01,1.98,28.8,3.0,156.11,62.03,41.63,1794.0,0.68,249.01,134.5,353.43,Beginner,50.15267804663126
41.68,Male,56.86,1.53,192.07,148.98,74.24,27.050974136502905,1.91,3.0,1.0,24.29,1.98,283.82,113.96,76.02,1680.0,36.81,1203.37,7.49,349.41,Advanced,41.47881610598445
19.81,Female,74.61,1.58,171.93,166.09,62.47,26.411547471139343,2.39,3.0,2.02,29.89,3.99,254.39,102.26,68.26,2082.0,22.84,1509.05,140.11,357.47,Intermediate,54.90434443178294
31.81,Male,71.12,1.62,176.76,122.29,57.7,26.55102332937669,1.8,1.98,1.01,27.1,2.0,198.94,79.51,53.15,1900.0,13.84,1853.08,254.5,365.64,Advanced,52.2369122081473
43.23,Female,66.5,1.85,169.88,120.97,58.2,25.44164775559597,3.19,2.0,1.0,19.43,3.01,297.49,117.2,79.04,1765.0,17.84,2234.23,102.28,368.69,Beginner,49.58130424252868
53.46,Female,43.41,1.65,170.75,128.95,61.21,20.92630618668992,1.71,3.99,2.02,15.94,4.0,417.62,168.35,112.07,1558.0,32.51,1543.37,17.58,329.93,Advanced,34.3258904843579
26.31,Female,76.82,1.79,177.15,156.3,73.23,26.16646096762215,2.69,3.0,2.0,23.98,2.01,194.25,78.61,51.98,2146.0,23.98,1003.72,0.69,339.27,Advanced,56.71892468467266
28.2,Female,128.56,1.86,173.02,157.73,71.12,35.0,3.29,4.0,2.01,37.16,3.01,171.11,68.89,45.7,3303.0,22.15,380.64,109.79,364.3,Intermediate,83.56400000000001
34.39,Female,74.07,1.57,178.1,157.66,51.94,28.88476259357821,2.4,2.98,1.02,30.05,3.01,278.33,112.41,74.14,1960.0,30.66,93.38,106.33,358.23,Intermediate,52.67505634693661
23.9,Female,73.24,1.76,174.9,127.32,67.94,26.56658886054027,1.49,2.98,1.01,23.64,1.98,218.24,86.49,58.12,2150.0,18.95,1730.17,11.13,369.39,Advanced,53.78263031854031
56.38,Male,113.19,1.61,195.09,165.44,60.87,35.0,2.7,3.01,1.98,43.67,2.98,166.84,66.93,45.46,3065.0,34.23,792.85,176.53,280.1,Intermediate,73.5735
36.12,Male,90.2,1.65,168.66,158.82,71.11,32.29285458972059,3.41,4.02,2.03,33.13,3.0,239.06,96.27,63.7,2331.0,40.55,226.74,147.93,353.45,Intermediate,61.07184516007202
