,Age,Gender,Weight_kg,Height_m,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI,Burns_Calories_per_30_min,Difficulty_Level,Workout,lean_mass_kg
12962,50.2,Male,67.52,1.75,24.32341566584532,2.73,2.99,1.0,22.05,335.14,Beginner,Hyperextensions,51.09682974242124
12963,19.21,Male,111.0,1.91,29.7583071066068,2.9,1.99,1.0,30.43,364.93,Intermediate,Hammer curl,77.96827911166645
12964,24.68,Female,78.22,1.55,31.20722145055405,1.7,2.0,1.01,32.56,351.7,Intermediate,Bird dog,53.809711381376616
12965,43.05,Male,83.54,1.95,21.053179233180742,3.48,5.0,3.03,21.97,338.35,Advanced,Dumbbell flyes,65.95217406860081
12966,57.31,Male,60.65,1.52,25.838950349292176,1.82,2.96,2.0,26.25,337.79,Advanced,Preacher curls,44.97867661315429
12967,23.65,Male,86.61,1.74,30.46211648369286,3.5,4.0,2.99,28.61,359.76,Advanced,Bent-over rows,60.22676091347361
12968,18.44,Female,54.85,1.68,22.985489896676,2.2,4.03,2.0,19.43,339.87,Beginner,Bird dog,42.242458791673215
12969,56.15,Female,55.41,1.53,28.70928867106655,2.68,5.02,3.01,23.67,327.47,Beginner,Face pulls,39.502183147362025
12970,58.95,Male,50.3,1.95,18.416644780801164,3.39,2.99,1.0,13.23,330.71,Advanced,Skull crushers,41.036427675257016
12971,39.19,Female,63.79,1.57,28.828779091727583,2.4,2.02,1.0,25.88,341.22,Advanced,Bicep Curls,45.400121817386974
12972,34.67,Female,101.28,1.76,28.286121617426858,2.9,2.0,1.01,32.7,338.33,Beginner,Dumbbell curls,72.63181602587008
12973,43.12,Female,72.98,1.59,32.123949540909905,2.2,3.02,1.02,28.87,350.37,Beginner,Concentration curls,49.53594162504395
12974,33.97,Male,92.29,1.76,33.566639781989224,3.47,3.0,1.02,29.79,357.23,Beginner,Concentration curls,61.31134814520216
12975,45.03,Female,45.38,1.65,18.40637053345065,1.61,2.99,1.01,16.67,347.73,Advanced,Wrist curl,37.0271890519201
12976,52.98,Male,55.83,1.55,26.36511908441512,1.8,3.99,2.0,23.24,330.95,Intermediate,Pull-ups,41.11035401517103
12977,57.02,Female,51.92,1.63,20.66279610527276,1.98,4.05,1.99,19.54,341.29,Advanced,Decline dumbbell flyes,41.19187626214238
12978,56.28,Female,58.57,1.86,21.14259532661268,3.32,3.02,1.98,16.93,328.6,Advanced,Romanian deadlifts,46.18678191720296
12979,25.95,Female,77.3,1.62,30.86143199627509,3.02,3.0,2.0,29.45,353.63,Advanced,Plank,53.44411306687935
12980,26.94,Female,62.11,1.8,22.7089430370786,3.09,1.99,1.01,19.17,368.82,Intermediate,Incline cable crossovers,48.00547547967048
12981,45.21,Male,50.79,1.79,20.012928672176507,2.48,2.01,1.02,15.85,342.03,Intermediate,Dumbbell flyes,40.62543352740155
12982,29.69,Female,50.91,1.74,18.30798420928851,2.01,2.99,2.01,16.82,331.96,Intermediate,Hanging leg raises,41.58940523905122
12983,29.83,Female,51.21,1.74,19.106384865214384,1.99,3.0,2.01,16.91,333.87,Intermediate,Plate pinch,41.42562031052371
12984,22.48,Male,79.25,1.53,31.316547148927228,2.29,2.99,2.03,33.85,346.6,Intermediate,Skull crushers,54.431636384475176
12985,39.74,Female,63.18,1.61,26.986402367921155,1.6,2.98,1.99,24.37,351.76,Intermediate,Dumbbell rows,46.129990983947415
12986,29.97,Male,60.89,1.55,30.07858987643776,1.61,3.01,1.98,25.34,363.28,Beginner,Close-grip bench press,42.57514662423704
12987,46.11,Male,54.38,1.72,20.795041764990664,2.9,2.01,1.01,18.38,336.42,Intermediate,Fat grip dumbbell curl,43.07165628819808
12988,54.89,Female,62.88,1.7,25.69229998394004,2.51,2.99,1.0,21.76,332.65,Intermediate,Decline cable crossovers,46.724681770098506
12989,32.77,Female,53.68,1.52,27.671620824409423,2.31,2.0,1.01,23.23,336.43,Advanced,Decline dumbbell press,38.82587394145703
12990,39.15,Female,85.62,1.88,24.958223094771068,3.62,2.02,1.03,24.22,335.24,Beginner,Overhead triceps extensions,64.25076938625702
12991,45.13,Male,64.25,1.54,28.017449441840863,2.7,4.0,3.01,27.09,367.08,Advanced,Barbell curls,46.248788733617246
12992,43.69,Male,125.06,1.85,35.0,3.51,3.98,2.01,36.54,349.26,Advanced,Towel pull-up,81.289
12993,42.09,Female,49.11,1.64,22.25829360809301,2.42,3.01,1.0,18.26,365.5,Beginner,Towel pull-up,38.178952009065526
12994,58.37,Female,110.13,1.75,33.54543773198779,2.67,2.0,1.0,35.96,374.69,Advanced,Romanian deadlifts,73.18640942576184
12995,39.25,Female,68.57,1.64,25.887678930112745,1.5,2.97,2.0,25.49,337.85,Advanced,Close-grip bench press,50.81881855762168
12996,53.87,Male,46.4,1.5,24.953011892706137,1.99,2.02,1.0,20.62,345.01,Advanced,Close-grip bench press,34.82180248178435
12997,22.85,Female,114.41,1.6,35.0,2.7,3.99,2.02,44.69,351.23,Intermediate,Barbell curls,74.3665
12998,36.82,Male,103.57,1.89,27.426069097092544,3.1,1.99,1.02,28.99,367.02,Beginner,Hyperextensions,75.16482023614125
12999,38.98,Male,93.88,1.7,30.44528152301575,2.51,4.03,2.01,32.48,350.55,Beginner,Donkey kicks,65.2979697061928
13000,25.15,Female,78.34,1.55,31.479753145991488,1.69,2.0,1.01,32.61,351.08,Intermediate,Incline dumbbell flyes,53.67876138543026
13001,49.94,Female,56.85,1.59,25.79190714527022,2.6,3.02,1.0,22.49,349.71,Advanced,Romanian deadlifts,42.18730078791389
13002,56.48,Female,83.14,1.65,34.18595276249376,3.5,3.98,2.99,30.54,339.08,Advanced,Seated calf raises,54.71779887326269
13003,25.83,Female,77.62,1.62,27.181349763727365,2.99,2.99,1.97,29.58,352.52,Advanced,Bicycle crunches,56.52183631339482
13004,18.94,Female,98.46,1.7,35.0,2.4,2.01,1.0,34.07,345.81,Beginner,Incline dumbbell flyes,63.999
13005,47.95,Male,115.59,1.86,31.122698287479352,3.62,3.01,1.0,33.41,350.91,Advanced,Bent-over lateral raises,79.61527304950262
13006,58.18,Male,109.17,1.91,30.96978408902677,2.21,2.98,1.99,29.93,356.06,Advanced,Hanging leg raises,75.36028671000948
13007,20.0,Female,86.41,1.92,22.31521432433696,3.48,5.0,3.0,23.44,362.19,Intermediate,Leg extensions,67.12742330234043
13008,49.45,Male,70.04,1.67,27.430894875861163,1.8,3.01,1.0,25.11,348.34,Beginner,Decline cable crossovers,50.82740122894684
13009,41.26,Male,82.73,1.66,31.05402357338104,3.51,5.01,3.03,30.02,346.31,Intermediate,Decline cable crossovers,57.03900629774187
13010,32.14,Male,87.77,1.88,22.779167360431856,3.48,5.0,3.0,24.83,336.33,Intermediate,Cable crossovers,67.77672480774895
13011,43.31,Male,127.73,1.69,35.0,2.87,3.02,1.99,44.72,376.73,Advanced,Hanging leg raises,83.0245
13012,39.68,Male,81.46,1.74,27.662122377357417,2.69,1.99,1.0,26.91,365.11,Advanced,Leg curls,58.92643511140465
13013,58.35,Female,49.31,1.67,17.727617916633037,2.29,3.99,1.98,17.68,357.38,Advanced,Hammer curl,40.568511605308245
13014,48.36,Male,95.39,1.7,34.29074510083616,3.51,3.03,2.0,33.01,345.75,Advanced,Incline dumbbell press,62.68005824831239
13015,18.98,Female,59.26,1.57,22.431534946435324,2.69,5.0,2.99,24.04,344.3,Intermediate,Crunches,45.96707239074242
13016,29.2,Male,88.33,1.89,23.002100654927386,3.51,5.01,3.01,24.73,373.21,Intermediate,Russian twists,68.01224449150264
13017,31.0,Female,52.96,1.76,19.241859127542345,1.8,3.97,2.01,17.1,362.96,Beginner,Plank,42.76951140605357
13018,30.82,Male,62.48,1.62,27.884550231191074,2.69,4.01,2.99,23.81,343.11,Beginner,Leg raises,45.05773301555181
13019,43.28,Male,40.46,1.74,17.597244844307955,2.22,3.01,2.0,13.36,332.02,Advanced,Bent-over lateral raises,33.340154735993
13020,26.23,Male,78.34,1.62,30.40552892941681,3.0,3.01,2.01,29.85,353.94,Intermediate,Dumbbell front raises,54.52030863669487
13021,37.02,Male,87.74,1.69,27.056787403954573,3.52,5.01,2.99,30.72,372.07,Beginner,Barbell curls,64.00037473177025
13022,29.18,Female,56.21,1.61,26.76198666913113,2.32,2.99,1.0,21.69,366.57,Beginner,Leg extensions,41.1670872932814
13023,38.32,Male,59.39,1.72,21.95958422493692,1.72,2.97,2.01,20.08,330.61,Advanced,Decline cable crossovers,46.34820292880997
13024,37.87,Male,122.97,1.62,35.0,2.31,4.01,1.98,46.86,381.63,Advanced,Bird dog,79.9305
13025,24.69,Female,81.68,1.61,31.1216270479386,3.5,4.02,2.97,31.51,345.02,Advanced,Decline dumbbell press,56.25985502724376
13026,42.39,Female,40.08,1.74,15.969933150604865,2.2,3.0,2.01,13.24,331.33,Advanced,Towel pull-up,33.67925079323757
13027,42.36,Female,88.77,1.93,26.358777231029496,3.51,4.02,2.99,23.83,341.64,Advanced,Military press,65.37131345201512
13028,51.61,Female,47.41,1.86,17.09768832224665,2.78,3.01,1.99,13.7,325.76,Intermediate,Seated cable rows,39.30398596642286
13029,39.16,Female,82.12,1.75,25.233569552211584,2.79,4.02,2.01,26.81,335.55,Beginner,Standing calf raises,61.39819268372385
13030,20.98,Male,59.73,1.7,21.84580133528747,2.7,5.01,3.01,20.67,368.04,Intermediate,Incline dumbbell press,46.6815028624328
13031,33.58,Female,57.86,1.53,25.497767204232687,2.69,5.03,2.99,24.72,357.25,Advanced,Bicep Curls,43.10699189563096
13032,18.62,Female,72.81,1.75,24.963845474770856,1.66,4.02,2.02,23.77,337.26,Advanced,Wrist curl,54.63382410981934
13033,39.28,Female,63.24,1.71,22.14919476600248,2.71,3.99,3.0,21.63,339.2,Advanced,Skull crushers,49.23284922998003
13034,30.77,Male,49.5,1.62,22.397101244110143,3.19,2.0,1.01,18.86,351.32,Beginner,Triceps dips,38.41343488416548
13035,19.03,Male,71.67,1.94,21.086757582182923,3.19,3.03,1.99,19.04,339.97,Advanced,Leg raises,56.5571208408495
13036,32.94,Female,74.1,1.76,27.26113527619252,1.49,4.02,2.01,23.92,370.39,Intermediate,Wrist curl,53.89949876034134
13037,43.38,Male,65.31,1.66,26.02146964734585,2.69,4.01,3.03,23.7,341.58,Advanced,Barbell rows,48.31537817331843
13038,40.64,Male,102.31,1.83,31.849881596866844,3.23,1.98,1.0,30.55,346.57,Intermediate,Plank,69.72438613824553
13039,32.95,Male,73.9,1.76,28.33687734457905,1.51,3.99,2.0,23.86,372.2,Beginner,Dumbbell curls,52.95904764235608
13040,24.74,Male,64.03,1.71,25.20208585507708,1.81,3.04,1.01,21.9,338.8,Beginner,Hyperextensions,47.89310442699414
13041,47.93,Female,114.47,1.87,35.0,3.59,3.0,1.0,32.73,349.38,Intermediate,Incline cable crossovers,74.4055
13042,23.13,Male,41.84,1.58,19.733298729758232,1.8,2.99,1.0,16.76,361.95,Beginner,Barbell curls,33.58358781146916
13043,48.74,Female,68.83,1.52,31.71038349801232,1.82,4.01,1.99,29.79,348.76,Advanced,Pull-ups,47.00374303831812
13044,22.85,Female,120.3,1.85,35.0,3.62,1.98,1.0,35.15,377.04,Intermediate,Decline dumbbell press,78.19500000000001
13045,58.68,Female,60.58,1.74,24.13539758649005,2.5,2.98,1.99,20.01,353.21,Advanced,Barbell curls,45.95877614210433
13046,19.85,Male,50.59,1.58,19.017227359040227,1.6,2.02,1.0,20.27,347.53,Advanced,Standing calf raises,40.96918467906156
13047,27.92,Female,101.34,1.84,30.50096880916972,2.69,2.98,1.03,29.93,190.03,Advanced,Incline dumbbell flyes,70.43031820878741
13048,56.92,Female,121.71,1.89,34.573084085487885,3.61,3.02,1.0,34.07,365.8,Advanced,Incline dumbbell flyes,79.63109935955268
13049,22.04,Male,57.82,1.72,22.51424578019037,1.58,3.02,1.99,19.54,332.45,Advanced,Towel pull-up,44.80226308989393
13050,36.04,Female,59.18,1.75,21.24238737394535,2.3,3.04,1.0,19.32,337.57,Intermediate,Barbell rows,46.60875515209914
13051,46.13,Male,84.51,2.0,22.75698183550281,3.49,4.98,3.0,21.13,363.72,Intermediate,Wrist extension,65.27807465081658
13052,52.68,Female,73.15,1.76,23.17297142226018,2.8,3.0,1.98,23.62,370.98,Intermediate,Hanging leg raises,56.198971404616685
13053,41.17,Female,94.21,1.62,35.0,3.08,3.98,1.98,35.9,345.44,Intermediate,Wrist curl,61.2365
13054,49.92,Male,73.11,1.55,33.704136934475656,2.11,3.0,1.03,30.43,345.15,Intermediate,Fat grip dumbbell curl,48.46890548720485
13055,48.58,Male,39.46,1.65,16.501465906402093,2.49,2.98,2.0,14.49,351.18,Advanced,Plank,32.948521553333734
13056,26.26,Male,70.78,1.66,26.52080720941077,1.68,2.99,1.02,25.69,335.26,Beginner,Wrist extension,52.00857265717906
13057,21.85,Female,54.99,1.78,17.64292862665395,2.0,1.99,1.0,17.36,340.0,Advanced,Barbell curls,45.28815354820299
13058,18.99,Female,87.16,1.78,27.71730408164475,3.32,2.0,1.0,27.51,340.82,Advanced,Plate pinch,63.00159776243844
13059,50.66,Female,114.95,1.67,35.0,2.49,2.98,2.01,41.22,355.67,Intermediate,Incline dumbbell press,74.7175
13060,18.98,Male,72.05,1.94,24.100771514830164,3.18,3.02,1.99,19.14,339.32,Advanced,Russian twists,54.68539412356486
13061,45.58,Male,73.77,1.74,26.7126309518934,2.29,3.98,2.02,24.37,339.79,Beginner,Bent-over lateral raises,54.06409214678824
13062,56.02,Male,50.68,1.7,17.361131139823264,2.29,2.02,1.0,17.54,330.77,Beginner,Military press,41.88137873833757
13063,25.21,Male,49.59,1.98,15.840936111140731,2.08,3.03,1.99,12.65,338.36,Beginner,Plate pinch,41.73447978248531
13064,24.82,Female,81.76,1.95,21.01616962685505,3.49,4.02,3.01,21.5,370.04,Intermediate,Crunches,64.57717971308331
13065,28.62,Male,70.88,1.67,31.178640963211848,1.5,3.97,1.99,25.42,354.55,Advanced,Preacher curls,48.78057928527544
13066,45.72,Male,57.66,1.7,25.920602631809576,1.99,3.0,1.0,19.95,337.01,Advanced,Wrist extension,42.714180522498594
13067,21.37,Female,55.43,1.55,26.406641776154792,1.7,4.01,1.98,23.07,361.42,Advanced,Incline dumbbell flyes,40.7927984634774
13068,36.79,Female,68.95,1.51,28.90472219146857,2.4,2.01,1.0,30.24,335.08,Intermediate,Towel pull-up,49.020194048982425
13069,46.69,Male,108.22,1.64,35.0,3.41,2.96,1.0,40.24,362.64,Intermediate,Hanging leg raises,70.343
13070,41.06,Male,44.07,1.77,15.687036419492175,1.59,3.03,1.01,14.07,164.87,Intermediate,Plank,37.1567230499298
13071,34.7,Male,78.09,1.64,27.92295360133225,2.6,3.99,1.99,29.03,356.58,Beginner,Military press,56.284965532719646
13072,23.46,Male,107.35,1.94,30.272535443620534,2.88,2.03,1.01,28.52,342.43,Intermediate,Overhead triceps extensions,74.85243320127334
13073,20.01,Female,110.45,1.94,29.361573769726323,3.3,3.98,2.02,29.35,338.22,Intermediate,Seated cable rows,78.02014177133728
13074,27.59,Female,66.32,1.9,21.670311006378352,3.01,2.98,1.0,18.37,366.61,Beginner,Bent-over lateral raises,51.94824974056987
13075,21.36,Male,72.13,1.68,26.66704160228188,1.79,2.97,2.01,25.56,356.25,Intermediate,Cable crossovers,52.89506289227408
13076,58.98,Male,122.39,1.89,30.85368009410916,3.1,3.0,1.01,34.26,340.71,Advanced,Chest flyes,84.6281809328198
13077,45.13,Female,41.4,1.58,20.13040125279247,2.61,1.99,1.01,16.58,338.21,Advanced,Military press,33.06601388134391
13078,37.85,Male,46.14,1.74,20.731764518882507,2.6,3.99,2.02,15.24,335.2,Advanced,Dumbbell front raises,36.574363850987616
13079,43.02,Male,43.16,1.66,18.285524783281048,1.93,1.99,1.0,15.66,335.46,Beginner,Donkey kicks,35.2679675035359
13080,50.14,Male,52.13,1.71,24.29858420585187,2.89,1.96,1.0,17.83,341.38,Beginner,Leg raises,39.46314805348942
13081,22.86,Male,64.3,1.69,24.413217748770723,1.68,1.99,1.0,22.51,346.76,Intermediate,Leg curls,48.60230098754042
13082,46.14,Male,54.77,1.72,22.8708766533358,3.6,3.0,2.01,18.51,349.62,Advanced,Barbell squats,42.24362085696799
13083,55.6,Male,69.5,1.68,26.705734052561017,2.11,2.05,1.0,24.62,335.71,Advanced,Plank,50.93951483347009
13084,29.32,Female,80.1,1.98,21.92380777024229,3.5,5.0,3.0,20.43,335.61,Beginner,Crunches,62.53902997603593
13085,43.11,Male,64.33,1.66,27.144047425253795,2.69,3.97,2.98,23.35,340.99,Intermediate,Leg press,46.86823429133423
13086,47.1,Male,68.68,1.76,22.834463546806223,2.4,2.96,2.0,22.17,333.22,Advanced,Barbell hip thrusts,52.99729043605349
13087,58.33,Female,102.07,1.66,35.0,3.1,3.02,1.01,37.04,344.47,Advanced,Leg raises,66.3455
13088,28.17,Male,108.37,1.8,33.154003190006264,2.1,4.01,2.02,33.45,374.04,Advanced,Bird dog,72.44100674299021
13089,37.82,Female,123.11,1.62,35.0,2.29,3.97,2.01,46.91,380.9,Advanced,Incline dumbbell press,80.0215
13090,36.19,Male,83.9,1.94,25.36341011069181,3.51,5.0,2.99,22.29,366.93,Beginner,Leg curls,62.620098917129575
13091,52.76,Male,94.71,1.95,26.89008081512208,3.51,3.0,1.02,24.91,369.87,Beginner,Plate pinch,69.24240445999787
13092,52.71,Female,52.07,1.57,21.955666405949565,2.2,3.01,1.99,21.12,330.8,Beginner,Preacher curls,40.63768450242206
13093,22.87,Male,57.91,1.71,23.20153163095073,3.4,3.0,1.98,19.8,338.88,Intermediate,Plate pinch,44.473993032516425
13094,58.26,Male,74.44,1.75,23.26716187840696,2.9,2.0,1.0,24.31,333.26,Beginner,Overhead triceps extensions,57.119924697713856
13095,21.6,Female,117.27,1.68,35.0,2.7,2.97,2.02,41.55,370.94,Intermediate,Dumbbell front raises,76.2255
13096,55.84,Male,55.45,1.53,24.29575956210424,2.7,4.96,2.99,23.69,327.88,Beginner,Standing calf raises,41.978001322813206
13097,45.06,Female,78.87,1.95,23.04479453069332,2.79,3.01,2.01,20.74,349.32,Beginner,Face pulls,60.69457055364218
13098,31.04,Female,48.78,1.65,18.37785196756481,2.52,2.01,1.0,17.92,335.56,Beginner,Bird dog,39.815283810221885
13099,36.33,Female,121.98,1.93,32.971016174965406,3.41,3.02,2.0,32.75,375.13,Advanced,Crunches,81.7619544697772
13100,52.08,Female,72.28,1.94,22.637372325345407,2.88,2.98,1.98,19.21,351.15,Intermediate,Plank,55.91770728324034
13101,56.55,Female,96.12,1.74,33.62530391819477,2.82,2.98,2.01,31.75,339.34,Advanced,Barbell squats,63.7993578738312
13102,38.85,Female,63.25,1.71,25.097525676616613,2.69,4.02,2.99,21.63,340.47,Intermediate,Skull crushers,47.37581500954
13103,29.2,Male,86.03,1.62,32.028900015191454,3.49,4.02,2.98,32.78,334.06,Beginner,Donkey kicks,58.4755373169308
13104,21.96,Male,61.01,1.52,25.24231186439915,2.71,5.03,2.98,26.41,363.23,Advanced,Hammer curls,45.60966553153008
13105,52.0,Male,70.38,1.58,30.40081570477192,2.0,3.0,2.01,28.19,353.1,Intermediate,Bent-over rows,48.983905906981526
13106,56.81,Male,51.13,1.63,24.655320966419165,2.01,4.0,2.02,19.24,340.79,Intermediate,Donkey kicks,38.52373438986989
13107,30.65,Female,48.57,1.51,24.180258496014627,2.01,2.01,1.01,21.3,164.48,Advanced,Lateral raises,36.825648448485694
13108,32.28,Male,107.88,1.8,33.508094437004765,3.49,2.98,1.0,33.3,191.04,Intermediate,Decline dumbbell flyes,71.73146772135925
13109,28.3,Female,78.82,1.63,29.393833929649315,1.84,2.97,2.01,29.67,336.48,Beginner,Wrist extension,55.651780096650405
13110,25.18,Male,64.55,1.77,24.282419748798755,2.6,3.02,1.02,20.6,351.0,Beginner,Decline dumbbell flyes,48.8756980521504
13111,43.13,Male,55.35,1.73,21.988818254241625,2.7,5.0,2.98,18.49,327.77,Beginner,Incline dumbbell flyes,43.17918909627726
13112,22.64,Male,115.22,1.6,35.0,2.7,4.0,2.02,45.01,351.43,Beginner,Barbell squats,74.893
13113,58.06,Female,89.55,1.72,28.640478174816195,2.08,2.0,1.0,30.27,336.51,Beginner,Hammer curls,63.90245179445209
13114,39.93,Male,73.86,1.94,25.07204633864641,2.38,2.01,1.0,19.62,333.37,Intermediate,Leg press,55.34178657427576
13115,40.9,Female,55.25,1.55,22.71486180767956,1.99,4.01,1.97,23.0,338.27,Intermediate,Leg raises,42.70003885125704
13116,26.81,Female,71.15,1.97,21.83638278971296,3.59,2.98,1.01,18.33,357.14,Advanced,Decline dumbbell flyes,55.61341364511923
13117,20.01,Female,75.68,1.73,25.3023465261541,2.11,3.99,2.01,25.29,332.59,Beginner,Face pulls,56.53118414900658
13118,42.95,Female,81.07,1.78,28.703691879076537,3.5,5.02,3.0,25.59,351.72,Advanced,Hammer curl,57.79991699363265
13119,40.0,Female,54.95,1.61,21.78243984100077,2.72,3.99,3.0,21.2,333.66,Advanced,Triceps dips,42.98054930737008
13120,35.19,Male,51.25,1.6,27.408340854153657,1.9,4.01,2.0,20.02,332.7,Beginner,Close-grip bench press,37.20322531224625
13121,31.1,Female,48.06,1.65,20.260064812882145,2.5,2.0,1.0,17.65,335.3,Beginner,Barbell squats,38.32301285092885
13122,41.26,Male,77.46,1.76,26.70494178954256,2.2,4.0,1.98,25.01,371.67,Advanced,Hanging leg raises,56.77435208982033
13123,42.3,Male,56.76,1.53,25.553329558241124,1.91,3.0,1.02,24.25,348.71,Advanced,Bicycle crunches,42.255930142742336
13124,32.71,Male,63.92,1.63,26.34097679760761,2.68,4.99,3.01,24.06,337.78,Beginner,Bicycle crunches,47.08284763096922
13125,32.65,Male,102.83,1.75,33.921816190260294,2.19,2.99,2.03,33.58,366.22,Advanced,Bicep Curls,67.94819641155534
13126,52.24,Male,61.06,1.69,20.092798249668736,2.71,3.98,3.0,21.38,334.81,Intermediate,Concentration curls,48.79133738875227
13127,34.88,Female,77.85,1.67,27.987054584828176,2.51,4.0,2.0,27.91,345.13,Advanced,Donkey kicks,56.062078005711264
13128,32.73,Male,82.05,1.99,20.64068467950585,3.5,4.02,3.0,20.72,336.66,Beginner,Concentration curls,65.11431822046545
13129,28.27,Female,102.13,1.84,31.438224576776165,2.72,2.96,1.0,30.17,189.87,Intermediate,Donkey kicks,70.0221412397385
13130,47.14,Male,86.42,1.64,32.86358212500281,3.51,4.01,3.01,32.13,344.63,Advanced,Fat grip dumbbell curl,58.01929232757258
13131,47.58,Male,66.94,1.61,24.30522235258073,1.5,2.02,1.01,25.82,367.46,Beginner,Bicep Curls,50.67008415718245
13132,38.09,Female,91.34,1.77,28.49235213107394,3.41,2.01,1.0,29.16,356.82,Beginner,Incline cable crossovers,65.31508556347707
13133,20.79,Female,88.08,1.6,35.0,3.49,3.98,3.03,34.41,332.54,Beginner,Skull crushers,57.252
13134,43.03,Female,109.57,1.76,35.0,3.42,2.96,1.0,35.37,373.65,Beginner,Face pulls,71.2205
13135,22.7,Female,107.01,1.94,30.128384322608845,2.89,2.04,1.0,28.43,342.42,Intermediate,Incline dumbbell flyes,74.76961593637627
13136,51.75,Male,73.65,1.63,31.657869808037667,3.7,2.99,2.01,27.72,332.53,Beginner,Hyperextensions,50.333978886380265
13137,36.04,Female,83.9,1.94,25.632659036068983,3.49,5.0,3.0,22.29,367.24,Advanced,Cable crossovers,62.394199068738125
13138,39.98,Male,87.48,1.87,28.168810967384672,3.53,5.02,3.04,25.02,332.53,Advanced,Chest flyes,62.83792416573189
13139,34.1,Female,63.76,1.62,23.30906372950892,2.71,5.02,3.02,24.3,365.51,Intermediate,Cable crossovers,48.89814096606512
13140,53.61,Male,56.98,1.75,22.06099180181868,2.68,4.98,3.0,18.61,354.74,Intermediate,Bent-over rows,44.40964687132371
13141,42.1,Female,65.43,1.65,23.452608013169723,2.82,3.02,2.0,24.03,362.5,Advanced,Cable crossovers,50.08495857698305
